//|================================================================|
//| CashShop Editor - Season 18     [GM]KING                       |
//|================================================================|
//ID	Number	Value	Item	Level	Skill	Luck	Option	ExOpt	AncOp	JOH	Oexe	Socket1	Socket2	Socket3	Socket4	Socket5	Qtd	Duration	Comment
3320	3320	1000	8527	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Present (Evolved) (1 UN)
3330	3330	1000	8529	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Rocking Horse (Evolved) (1 UN)
3340	3340	1000	8531	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Aries (Evolved) (1 UN)
3350	3350	1000	8533	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Lester (Evolved) (1 UN)
3360	3360	1000	8535	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Merino (Evolved) (1 UN)
3370	3370	1000	8537	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Splinter (Evolved) (1 UN)
3380	3380	1000	8539	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Mutation (Evolved) (1 UN)
3390	3390	1000	8541	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Fighter (Evolved) (1 UN)
3400	3400	1000	8602	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Heywood (Evolved) (1 UN)
3410	3410	1000	8604	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Branch (Evolved) (1 UN)
3420	3420	1000	8606	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Hook (Evolved) (1 UN)
3430	3430	1000	8608	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Carnifle (Evolved) (1 UN)
3440	3440	1000	8610	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Mandora (Evolved) (1 UN)
3450	3450	1000	8612	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Treat (Evolved) (1 UN)
3460	3460	1000	8614	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Rose Spirit (Evolved) (1 UN)
3470	3470	1000	8616	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Freesia Spirit (Evolved) (1 UN)
3480	3480	1000	8618	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// CherryBlossom Spirit(Evolved) (1 UN)
3490	3490	1000	8620	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Gigantes (Evolved) (1 UN)
3500	3500	1000	8622	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Mammoth (Evolved) (1 UN)
3510	3510	1000	8624	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Walker (Evolved) (1 UN)
3520	3520	1000	8626	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Surfing Girl (Evolved) (1 UN)
3530	3530	1000	8628	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Swim Tube Girl (Evolved) (1 UN)
3540	3540	1000	8630	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Snorkeling Girl (Evolved) (1 UN)
3550	3550	1000	8632	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Commander (Evolved) (1 UN)
3560	3560	1000	8634	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Lance Soldier (Evolved) (1 UN)
3570	3570	1000	8636	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Bow Soldier (Evolved) (1 UN)
3580	3580	1000	8638	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Hammer (Evolved) (1 UN)
3590	3590	1000	8640	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Refear (Evolved) (1 UN)
3600	3600	1000	8642	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Axer (Evolved) (1 UN)
3610	3610	1000	8644	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Pumpkin Girl (Evolved) (1 UN)
3620	3620	1000	8646	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Ghost (Evolved) (1 UN)
3630	3630	1000	8648	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Mummy Boy (Evolved) (1 UN)
3640	3640	1000	8650	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Chrysanthemum (Evolved) (1 UN)
3650	3650	1000	8650	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Chrysanthemum (Evolved) (1 UN)
3660	3660	1000	8652	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Maple (Evolved) (1 UN)
3670	3670	1000	8654	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Ginkgo (Evolved) (1 UN)
3680	3680	1000	8655	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Ghost (Evolved) (1 UN)
3690	3690	1000	8656	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Mummy Boy (Evolved) (1 UN)
3700	3700	1000	8673	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Toy Soldier (Evolved) (1 UN)
3710	3710	1000	8675	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Christmas Tree (Evolved) (1 UN)
3720	3720	1000	8677	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Snowman (Evolved) (1 UN)
3730	3730	1000	8679	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Busker Monkey (Evolved) (1 UN)
3740	3740	1000	8681	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// DJ Monkey (Evolved) (1 UN)
3750	3750	1000	8683	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Space Monkey (Evolved) (1 UN)
3760	3760	1000	8685	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Little Cupid (Evolved) (1 UN)
3770	3770	1000	8687	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Chocolate Cookie (Evolved) (1 UN)
3780	3780	1000	8689	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Heart Girl (Evolved) (1 UN)
3790	3790	1000	8691	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Candy Girl (Evolved) (1 UN)
3800	3800	1000	8693	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Lollipop Mama (Evolved) (1 UN)
3810	3810	1000	8695	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Sweet Muscle Man (Evolved) (1 UN)
3820	3820	500000	3682	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Knight Helm (1 UN)
3830	3830	500000	3683	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Wizard Helm (1 UN)
3840	3840	500000	3684	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Elf Helm (1 UN)
3850	3850	500000	3685	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Summoner Helm (1 UN)
3860	3860	500000	3687	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Lord Helm (1 UN)
3870	3870	500000	3688	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Fighter Helm (1 UN)
3880	3880	500000	3689	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Lancer Helm (1 UN)
3890	3890	500000	3706	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Rune Mage Helm (1 UN)
3900	3900	500000	3742	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Elf Helm (1 UN)
3910	3910	500000	3764	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Slayer Helm (1 UN)
3920	3920	500000	3784	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Blood Angel Knight Helm (Conviction) (1 UN)
3930	3930	500000	3796	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Blood Angel Gun Crusher Helmet (1 UN)
3940	3940	500000	3825	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Blood Angel White Wizard Helmet (1 UN)
3950	3950	500000	3843	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Blood Angel Mage Helmet (1 UN)
3960	3960	500000	3890	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Illusion Knight Helm (1 UN)
3970	3970	500000	1046	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Scepter (1 UN)
3980	3980	500000	4195	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Wizard Armor (1 UN)
3990	3990	500000	4196	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Elf Armor (1 UN)
4000	4000	500000	4197	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Summoner Armor (1 UN)
4010	4010	500000	4198	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Magic Armor (1 UN)
4020	4020	500000	4199	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Lord Armor (1 UN)
4030	4030	500000	4200	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Fighter Armor (1 UN)
4040	4040	500000	4201	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Lancer Armor (1 UN)
4050	4050	500000	4218	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Rune Mage Armor (1 UN)
4060	4060	500000	4254	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Elf Armor (1 UN)
4070	4070	500000	4257	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Magic Armor (1 UN)
4080	4080	500000	4276	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Slayer Armor (1 UN)
4090	4090	500000	4296	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Blood Angel Knight Armor (Conviction) (1 UN)
4100	4100	500000	4308	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Blood Angel Gun Crusher Armor (1 UN)
4110	4110	500000	4337	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Blood Angel White Wizard Armor (1 UN)
4120	4120	500000	4355	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Blood Angel Mage Armor (1 UN)
4130	4130	500000	4402	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Illusion Knight Armor (1 UN)
4140	4140	500000	4706	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Knight Pants (1 UN)
4150	4150	500000	4707	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Wizard Pants (1 UN)
4160	4160	500000	4708	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Elf Pants (1 UN)
4170	4170	500000	4709	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Summoner Pants (1 UN)
4180	4180	500000	4710	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Magic Pants (1 UN)
4190	4190	500000	4711	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Lord Pants (1 UN)
4200	4200	500000	4712	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Fighter Pants (1 UN)
4210	4210	500000	4713	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Lancer Pants (1 UN)
4220	4220	500000	4730	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Rune Mage Pants (1 UN)
4230	4230	500000	4766	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Elf Pants (1 UN)
4240	4240	500000	4769	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Magic Pants (1 UN)
4250	4250	500000	4788	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Slayer Pants (1 UN)
4260	4260	500000	4808	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Blood Angel Knight Pants (Conviction) (1 UN)
4270	4270	500000	4820	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Blood Angel Gun Crusher Pants (1 UN)
4280	4280	500000	4849	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Blood Angel White Wizard Pants (1 UN)
4290	4290	500000	4867	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Blood Angel Mage Pants (1 UN)
4300	4300	500000	4914	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Illusion Knight Pants (1 UN)
4310	4310	500000	5218	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Knight Gloves (1 UN)
4320	4320	500000	5219	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Wizard Gloves (1 UN)
4330	4330	500000	5220	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Elf Gloves (1 UN)
4340	4340	500000	42	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Sword (1 UN)
4350	4350	500000	44	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Magic Sword (1 UN)
4360	4360	500000	46	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Claws (1 UN)
4370	4370	500000	71	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Short Sword (1 UN)
4380	4380	500000	89	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Magic Sword (1 UN)
4390	4390	500000	105	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Blade (1 UN)
4400	4400	500000	1046	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Scepter (1 UN)
4410	4410	500000	1056	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Rune Mace (1 UN)
4420	4420	500000	1555	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Lance (1 UN)
4430	4430	500000	1056	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Rune Mace (1 UN)
4440	4440	500000	2082	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Quiver (1 UN)
4450	4450	500000	2096	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Blood Angel Magic Gun (1 UN)
4460	4460	500000	2601	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Staff (1 UN)
4470	4470	500000	2603	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Stick (1 UN)
4480	4480	500000	2633	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Blood Angel Magic Book (1 UN)
4490	4490	500000	2646	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Blood Angel Orb (1 UN)
4500	4500	500000	3116	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Blood Angel Shield (1 UN)
4510	4510	500000	5221	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Summoner Gloves (1 UN)
4520	4520	500000	5222	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Magic Gloves (1 UN)
4530	4530	500000	5223	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Lord Gloves (1 UN)
4540	4540	500000	5225	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Lancer Gloves (1 UN)
4550	4550	500000	5242	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Rune Mage Gloves (1 UN)
4560	4560	500000	5278	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Elf Gloves (1 UN)
4570	4570	500000	5281	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Magic Gloves (1 UN)
4580	4580	500000	5300	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Slayer Gloves (1 UN)
4590	4590	500000	5320	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Blood Angel Knight Gloves (Conviction) (1 UN)
4600	4600	500000	5332	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Blood Angel Gun Crusher Gloves (1 UN)
4610	4610	500000	5361	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Blood Angel White Wizard Gloves (1 UN)
4620	4620	500000	5379	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Blood Angel Mage Gloves (1 UN)
4630	4630	500000	5426	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Illusion Knight Gloves (1 UN)
4640	4640	500000	5730	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Knight Boots (1 UN)
4650	4650	500000	5731	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Wizard Boots (1 UN)
4660	4660	500000	5732	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Elf Boots (1 UN)
4670	4670	500000	5733	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Summoner Boots (1 UN)
4680	4680	500000	5734	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Magic Boots (1 UN)
4690	4690	500000	5735	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Lord Boots (1 UN)
4700	4700	500000	5736	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Fighter Boots (1 UN)
4710	4710	500000	5737	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Lancer Boots (1 UN)
4720	4720	500000	5754	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Rune Mage Boots (1 UN)
4730	4730	500000	5790	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Elf Boots (1 UN)
4740	4740	500000	5793	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Magic Boots (1 UN)
4750	4750	500000	5812	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Slayer Boots (1 UN)
4760	4760	500000	5832	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Blood Angel Knight Boots (Conviction) (1 UN)
4770	4770	500000	5844	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Blood Angel Gun Crasher Boots (1 UN)
4780	4780	500000	5873	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Blood Angel White Wizard Boots (1 UN)
4790	4790	500000	5891	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Blood Angel Mage Boots (1 UN)
4800	4800	500000	5938	15	1	1	0	63	0	0	0	254	254	254	254	254	0	0	// Bloodangel Illusion Knight Boots (1 UN)
4810	4810	500000	1555	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Lance (1 UN)
4820	4820	500000	2076	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Bow (1 UN)
4830	4830	500000	2082	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Quiver (1 UN)
4840	4840	500000	2096	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Blood Angel Magic Gun (1 UN)
4850	4850	500000	2601	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Staff (1 UN)
4860	4860	500000	2603	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Stick (1 UN)
4870	4870	500000	2617	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Book of Bloodangel (1 UN)
4880	4880	500000	2633	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Blood Angel Magic Book (1 UN)
4890	4890	500000	2646	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Blood Angel Orb (1 UN)
4900	4900	500000	3116	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Blood Angel Shield (1 UN)
4910	4910	500000	3682	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Knight Helm (1 UN)
4920	4920	500000	3683	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Wizard Helm (1 UN)
4930	4930	500000	3684	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Elf Helm (1 UN)
4940	4940	500000	3685	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Summoner Helm (1 UN)
4950	4950	500000	3687	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Lord Helm (1 UN)
4960	4960	500000	3688	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Fighter Helm (1 UN)
4970	4970	500000	3689	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Lancer Helm (1 UN)
4980	4980	500000	3706	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Rune Mage Helm (1 UN)
4990	4990	500000	3742	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Elf Helm (1 UN)
5000	5000	500000	3764	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Slayer Helm (1 UN)
5010	5010	500000	3784	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Blood Angel Knight Helm (Conviction) (1 UN)
5020	5020	500000	3796	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Blood Angel Gun Crusher Helmet (1 UN)
5030	5030	500000	3825	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Blood Angel White Wizard Helmet (1 UN)
5040	5040	500000	3843	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Blood Angel Mage Helmet (1 UN)
5050	5050	500000	3890	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Illusion Knight Helm (1 UN)
5060	5060	500000	4194	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Knight Armor (1 UN)
5070	5070	500000	4195	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Wizard Armor (1 UN)
5080	5080	500000	4196	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Elf Armor (1 UN)
5090	5090	500000	4197	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Summoner Armor (1 UN)
5100	5100	500000	4198	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Magic Armor (1 UN)
5110	5110	500000	4199	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Lord Armor (1 UN)
5120	5120	500000	4200	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Fighter Armor (1 UN)
5130	5130	500000	4201	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Lancer Armor (1 UN)
5140	5140	500000	4218	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Rune Mage Armor (1 UN)
5150	5150	500000	4254	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Elf Armor (1 UN)
5160	5160	500000	4257	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Magic Armor (1 UN)
5170	5170	500000	4276	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Slayer Armor (1 UN)
5180	5180	500000	4296	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Blood Angel Knight Armor (Conviction) (1 UN)
5190	5190	500000	4308	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Blood Angel Gun Crusher Armor (1 UN)
5200	5200	500000	4337	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Blood Angel White Wizard Armor (1 UN)
5210	5210	500000	4355	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Blood Angel Mage Armor (1 UN)
5220	5220	500000	4402	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Illusion Knight Armor (1 UN)
5230	5230	500000	4706	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Knight Pants (1 UN)
5240	5240	500000	4707	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Wizard Pants (1 UN)
5250	5250	500000	4708	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Elf Pants (1 UN)
5260	5260	500000	4709	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Summoner Pants (1 UN)
5270	5270	500000	4710	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Magic Pants (1 UN)
5280	5280	500000	4711	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Lord Pants (1 UN)
5290	5290	500000	4712	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Fighter Pants (1 UN)
5300	5300	500000	4713	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Lancer Pants (1 UN)
5310	5310	500000	4730	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Rune Mage Pants (1 UN)
5320	5320	500000	4766	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Elf Pants (1 UN)
5330	5330	500000	4769	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Magic Pants (1 UN)
5340	5340	500000	4788	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Slayer Pants (1 UN)
5350	5350	500000	4808	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Blood Angel Knight Pants (Conviction) (1 UN)
5360	5360	500000	4820	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Blood Angel Gun Crusher Pants (1 UN)
5370	5370	500000	4849	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Blood Angel White Wizard Pants (1 UN)
5380	5380	500000	4867	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Blood Angel Mage Pants (1 UN)
5390	5390	500000	4914	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Illusion Knight Pants (1 UN)
5400	5400	500000	5218	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Knight Gloves (1 UN)
5410	5410	500000	5219	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Wizard Gloves (1 UN)
5420	5420	500000	5220	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Elf Gloves (1 UN)
5430	5430	500000	5221	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Summoner Gloves (1 UN)
5440	5440	500000	5222	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Magic Gloves (1 UN)
5450	5450	500000	5223	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Lord Gloves (1 UN)
5460	5460	500000	5225	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Lancer Gloves (1 UN)
5470	5470	500000	5242	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Rune Mage Gloves (1 UN)
5480	5480	500000	5278	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Elf Gloves (1 UN)
5490	5490	500000	5281	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Magic Gloves (1 UN)
5500	5500	500000	5300	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bloodangel Slayer Gloves (1 UN)
5510	5510	500000	5320	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Blood Angel Knight Gloves (Conviction) (1 UN)
5520	5520	500000	5332	15	1	1	0	63	0	0	0	255	255	255	255	255	0	0	// Blood Angel Gun Crusher Gloves (1 UN)
