//|================================================================|
//| CashShop Editor - Season 18     [GM]KING                       |
//|================================================================|
//Cat	ID	Main	Item	Coin	Gift	Price	Bonus	PBase1	PBase2	PBase3	PBase4	PBase5	PBase6	PBase7	PBase8	PBase9	PBase10	PMain1	PMain2	PMain3	PMain4	PMain5	PMain6	PMain7	PMain8	PMain9	PMain10	Comment
40	292	292	1	508	1000	0	0	2920	0	0	0	0	0	0	0	0	0	2920	0	0	0	0	0	0	0	0	0	// Pumpkie (Evolved)
40	293	293	1	508	1000	0	0	2930	0	0	0	0	0	0	0	0	0	2930	0	0	0	0	0	0	0	0	0	// Savath (Evolved)
40	294	294	1	508	1000	0	0	2940	0	0	0	0	0	0	0	0	0	2940	0	0	0	0	0	0	0	0	0	// Lycan (Evolved)
40	295	295	1	508	1000	0	0	2950	0	0	0	0	0	0	0	0	0	2950	0	0	0	0	0	0	0	0	0	// Torby (Evolved)
40	296	296	1	508	1000	0	0	2960	0	0	0	0	0	0	0	0	0	2960	0	0	0	0	0	0	0	0	0	// Seiren (Evolved)
40	297	297	1	508	1000	0	0	2970	0	0	0	0	0	0	0	0	0	2970	0	0	0	0	0	0	0	0	0	// Behemoth (Evolved)
40	298	298	1	508	1000	0	0	2980	0	0	0	0	0	0	0	0	0	2980	0	0	0	0	0	0	0	0	0	// Loggle (Evolved)
40	299	299	1	508	1000	0	0	2990	0	0	0	0	0	0	0	0	0	2990	0	0	0	0	0	0	0	0	0	// Mino (Evolved)
40	300	300	1	508	1000	0	0	3000	0	0	0	0	0	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	// Hound (Evolved)
40	301	301	1	508	1000	0	0	3010	0	0	0	0	0	0	0	0	0	3010	0	0	0	0	0	0	0	0	0	// Trive (Evolved)
40	302	302	1	508	1000	0	0	3020	0	0	0	0	0	0	0	0	0	3020	0	0	0	0	0	0	0	0	0	// Vogan (Evolved)
40	303	303	1	508	1000	0	0	3030	0	0	0	0	0	0	0	0	0	3030	0	0	0	0	0	0	0	0	0	// Cyclop (Evolved)
40	304	304	1	508	1000	0	0	3040	0	0	0	0	0	0	0	0	0	3040	0	0	0	0	0	0	0	0	0	// Bonf (Evolved)
40	305	305	1	508	1000	0	0	3050	0	0	0	0	0	0	0	0	0	3050	0	0	0	0	0	0	0	0	0	// Hawk (Evolved)
40	306	306	1	508	1000	0	0	3060	0	0	0	0	0	0	0	0	0	3060	0	0	0	0	0	0	0	0	0	// Muty (Evolved)
40	307	307	1	508	1000	0	0	3070	0	0	0	0	0	0	0	0	0	3070	0	0	0	0	0	0	0	0	0	// Mantis (Evolved)
40	308	308	1	508	1000	0	0	3080	0	0	0	0	0	0	0	0	0	3080	0	0	0	0	0	0	0	0	0	// Scolpy (Evolved)
40	309	309	1	508	1000	0	0	3090	0	0	0	0	0	0	0	0	0	3090	0	0	0	0	0	0	0	0	0	// Chafer (Evolved)
40	310	310	1	508	1000	0	0	3100	0	0	0	0	0	0	0	0	0	3100	0	0	0	0	0	0	0	0	0	// Cosplay Girl (Evolved)
40	311	311	1	508	1000	0	0	3110	0	0	0	0	0	0	0	0	0	3110	0	0	0	0	0	0	0	0	0	// Cheer Girl (Evolved)
40	312	312	1	508	1000	0	0	3120	0	0	0	0	0	0	0	0	0	3120	0	0	0	0	0	0	0	0	0	// Sporty Girl (Evolved)
40	313	313	1	508	1000	0	0	3130	0	0	0	0	0	0	0	0	0	3130	0	0	0	0	0	0	0	0	0	// Baal (Evolved)
40	314	314	1	508	1000	0	0	3140	0	0	0	0	0	0	0	0	0	3140	0	0	0	0	0	0	0	0	0	// Gaap (Evolved)
40	315	315	1	508	1000	0	0	3150	0	0	0	0	0	0	0	0	0	3150	0	0	0	0	0	0	0	0	0	// Taaf (Evolved)
40	316	316	1	508	1000	0	0	3160	0	0	0	0	0	0	0	0	0	3160	0	0	0	0	0	0	0	0	0	// Frozen (Evolved)
40	317	317	1	508	1000	0	0	3170	0	0	0	0	0	0	0	0	0	3170	0	0	0	0	0	0	0	0	0	// Lure (Evolved)
40	318	318	1	508	1000	0	0	3180	0	0	0	0	0	0	0	0	0	3180	0	0	0	0	0	0	0	0	0	// Fur Seal (Evolved)
40	319	319	1	508	1000	0	0	3190	0	0	0	0	0	0	0	0	0	3190	0	0	0	0	0	0	0	0	0	// Lucky Rabbit (Evolved)
40	320	320	1	508	1000	0	0	3200	0	0	0	0	0	0	0	0	0	3200	0	0	0	0	0	0	0	0	0	// Mooncake Rabbit (Evolved)
40	321	321	1	508	1000	0	0	3210	0	0	0	0	0	0	0	0	0	3210	0	0	0	0	0	0	0	0	0	// Mortar Rabbit (Evolved)
40	322	322	1	508	1000	0	0	3220	0	0	0	0	0	0	0	0	0	3220	0	0	0	0	0	0	0	0	0	// Tarius (Evolved)
40	323	323	1	508	1000	0	0	3230	0	0	0	0	0	0	0	0	0	3230	0	0	0	0	0	0	0	0	0	// Rainer (Evolved)
40	324	324	1	508	1000	0	0	3240	0	0	0	0	0	0	0	0	0	3240	0	0	0	0	0	0	0	0	0	// Alkamo (Evolved)
40	325	325	1	508	1000	0	0	3250	0	0	0	0	0	0	0	0	0	3250	0	0	0	0	0	0	0	0	0	// Glacuse (Evolved)
40	326	326	1	508	1000	0	0	3260	0	0	0	0	0	0	0	0	0	3260	0	0	0	0	0	0	0	0	0	// Kenturion (Evolved)
40	327	327	1	508	1000	0	0	3270	0	0	0	0	0	0	0	0	0	3270	0	0	0	0	0	0	0	0	0	// Rocka (Evolved)
40	328	328	1	508	1000	0	0	3280	0	0	0	0	0	0	0	0	0	3280	0	0	0	0	0	0	0	0	0	// Repen (Evolved)
40	329	329	1	508	1000	0	0	3290	0	0	0	0	0	0	0	0	0	3290	0	0	0	0	0	0	0	0	0	// Pawn (Evolved)
40	330	330	1	508	1000	0	0	3300	0	0	0	0	0	0	0	0	0	3300	0	0	0	0	0	0	0	0	0	// Griffs (Evolved)
40	331	331	1	508	1000	0	0	3310	0	0	0	0	0	0	0	0	0	3310	0	0	0	0	0	0	0	0	0	// Polar Bear (Evolved)
40	332	332	1	508	1000	0	0	3320	0	0	0	0	0	0	0	0	0	3320	0	0	0	0	0	0	0	0	0	// Present (Evolved)
40	333	333	1	508	1000	0	0	3330	0	0	0	0	0	0	0	0	0	3330	0	0	0	0	0	0	0	0	0	// Rocking Horse (Evolved)
40	334	334	1	508	1000	0	0	3340	0	0	0	0	0	0	0	0	0	3340	0	0	0	0	0	0	0	0	0	// Aries (Evolved)
40	335	335	1	508	1000	0	0	3350	0	0	0	0	0	0	0	0	0	3350	0	0	0	0	0	0	0	0	0	// Lester (Evolved)
40	336	336	1	508	1000	0	0	3360	0	0	0	0	0	0	0	0	0	3360	0	0	0	0	0	0	0	0	0	// Merino (Evolved)
40	337	337	1	508	1000	0	0	3370	0	0	0	0	0	0	0	0	0	3370	0	0	0	0	0	0	0	0	0	// Splinter (Evolved)
40	338	338	1	508	1000	0	0	3380	0	0	0	0	0	0	0	0	0	3380	0	0	0	0	0	0	0	0	0	// Mutation (Evolved)
40	339	339	1	508	1000	0	0	3390	0	0	0	0	0	0	0	0	0	3390	0	0	0	0	0	0	0	0	0	// Fighter (Evolved)
40	340	340	1	508	1000	0	0	3400	0	0	0	0	0	0	0	0	0	3400	0	0	0	0	0	0	0	0	0	// Heywood (Evolved)
40	341	341	1	508	1000	0	0	3410	0	0	0	0	0	0	0	0	0	3410	0	0	0	0	0	0	0	0	0	// Branch (Evolved)
40	342	342	1	508	1000	0	0	3420	0	0	0	0	0	0	0	0	0	3420	0	0	0	0	0	0	0	0	0	// Hook (Evolved)
40	343	343	1	508	1000	0	0	3430	0	0	0	0	0	0	0	0	0	3430	0	0	0	0	0	0	0	0	0	// Carnifle (Evolved)
40	344	344	1	508	1000	0	0	3440	0	0	0	0	0	0	0	0	0	3440	0	0	0	0	0	0	0	0	0	// Mandora (Evolved)
40	345	345	1	508	1000	0	0	3450	0	0	0	0	0	0	0	0	0	3450	0	0	0	0	0	0	0	0	0	// Treat (Evolved)
40	346	346	1	508	1000	0	0	3460	0	0	0	0	0	0	0	0	0	3460	0	0	0	0	0	0	0	0	0	// Rose Spirit (Evolved)
40	347	347	1	508	1000	0	0	3470	0	0	0	0	0	0	0	0	0	3470	0	0	0	0	0	0	0	0	0	// Freesia Spirit (Evolved)
40	348	348	1	508	1000	0	0	3480	0	0	0	0	0	0	0	0	0	3480	0	0	0	0	0	0	0	0	0	// CherryBlossom Spirit(Evolved)
40	349	349	1	508	1000	0	0	3490	0	0	0	0	0	0	0	0	0	3490	0	0	0	0	0	0	0	0	0	// Gigantes (Evolved)
40	350	350	1	508	1000	0	0	3500	0	0	0	0	0	0	0	0	0	3500	0	0	0	0	0	0	0	0	0	// Mammoth (Evolved)
40	351	351	1	508	1000	0	0	3510	0	0	0	0	0	0	0	0	0	3510	0	0	0	0	0	0	0	0	0	// Walker (Evolved)
40	352	352	1	508	1000	0	0	3520	0	0	0	0	0	0	0	0	0	3520	0	0	0	0	0	0	0	0	0	// Surfing Girl (Evolved)
40	353	353	1	508	1000	0	0	3530	0	0	0	0	0	0	0	0	0	3530	0	0	0	0	0	0	0	0	0	// Swim Tube Girl (Evolved)
40	354	354	1	508	1000	0	0	3540	0	0	0	0	0	0	0	0	0	3540	0	0	0	0	0	0	0	0	0	// Snorkeling Girl (Evolved)
40	355	355	1	508	1000	0	0	3550	0	0	0	0	0	0	0	0	0	3550	0	0	0	0	0	0	0	0	0	// Commander (Evolved)
40	356	356	1	508	1000	0	0	3560	0	0	0	0	0	0	0	0	0	3560	0	0	0	0	0	0	0	0	0	// Lance Soldier (Evolved)
40	357	357	1	508	1000	0	0	3570	0	0	0	0	0	0	0	0	0	3570	0	0	0	0	0	0	0	0	0	// Bow Soldier (Evolved)
40	358	358	1	508	1000	0	0	3580	0	0	0	0	0	0	0	0	0	3580	0	0	0	0	0	0	0	0	0	// Hammer (Evolved)
40	359	359	1	508	1000	0	0	3590	0	0	0	0	0	0	0	0	0	3590	0	0	0	0	0	0	0	0	0	// Refear (Evolved)
40	360	360	1	508	1000	0	0	3600	0	0	0	0	0	0	0	0	0	3600	0	0	0	0	0	0	0	0	0	// Axer (Evolved)
40	361	361	1	508	1000	0	0	3610	0	0	0	0	0	0	0	0	0	3610	0	0	0	0	0	0	0	0	0	// Pumpkin Girl (Evolved)
40	362	362	1	508	1000	0	0	3620	0	0	0	0	0	0	0	0	0	3620	0	0	0	0	0	0	0	0	0	// Ghost (Evolved)
40	363	363	1	508	1000	0	0	3630	0	0	0	0	0	0	0	0	0	3630	0	0	0	0	0	0	0	0	0	// Mummy Boy (Evolved)
40	364	364	1	508	1000	0	0	3640	0	0	0	0	0	0	0	0	0	3640	0	0	0	0	0	0	0	0	0	// Chrysanthemum (Evolved)
40	365	365	1	508	1000	0	0	3650	0	0	0	0	0	0	0	0	0	3650	0	0	0	0	0	0	0	0	0	// Chrysanthemum (Evolved)
40	366	366	1	508	1000	0	0	3660	0	0	0	0	0	0	0	0	0	3660	0	0	0	0	0	0	0	0	0	// Maple (Evolved)
40	367	367	1	508	1000	0	0	3670	0	0	0	0	0	0	0	0	0	3670	0	0	0	0	0	0	0	0	0	// Ginkgo (Evolved)
40	368	368	1	508	1000	0	0	3680	0	0	0	0	0	0	0	0	0	3680	0	0	0	0	0	0	0	0	0	// Ghost (Evolved)
40	369	369	1	508	1000	0	0	3690	0	0	0	0	0	0	0	0	0	3690	0	0	0	0	0	0	0	0	0	// Mummy Boy (Evolved)
40	370	370	1	508	1000	0	0	3700	0	0	0	0	0	0	0	0	0	3700	0	0	0	0	0	0	0	0	0	// Toy Soldier (Evolved)
40	371	371	1	508	1000	0	0	3710	0	0	0	0	0	0	0	0	0	3710	0	0	0	0	0	0	0	0	0	// Christmas Tree (Evolved)
40	372	372	1	508	1000	0	0	3720	0	0	0	0	0	0	0	0	0	3720	0	0	0	0	0	0	0	0	0	// Snowman (Evolved)
40	373	373	1	508	1000	0	0	3730	0	0	0	0	0	0	0	0	0	3730	0	0	0	0	0	0	0	0	0	// Busker Monkey (Evolved)
40	374	374	1	508	1000	0	0	3740	0	0	0	0	0	0	0	0	0	3740	0	0	0	0	0	0	0	0	0	// DJ Monkey (Evolved)
40	375	375	1	508	1000	0	0	3750	0	0	0	0	0	0	0	0	0	3750	0	0	0	0	0	0	0	0	0	// Space Monkey (Evolved)
40	376	376	1	508	1000	0	0	3760	0	0	0	0	0	0	0	0	0	3760	0	0	0	0	0	0	0	0	0	// Little Cupid (Evolved)
40	377	377	1	508	1000	0	0	3770	0	0	0	0	0	0	0	0	0	3770	0	0	0	0	0	0	0	0	0	// Chocolate Cookie (Evolved)
40	378	378	1	508	1000	0	0	3780	0	0	0	0	0	0	0	0	0	3780	0	0	0	0	0	0	0	0	0	// Heart Girl (Evolved)
40	379	379	1	508	1000	0	0	3790	0	0	0	0	0	0	0	0	0	3790	0	0	0	0	0	0	0	0	0	// Candy Girl (Evolved)
40	380	380	1	508	1000	0	0	3800	0	0	0	0	0	0	0	0	0	3800	0	0	0	0	0	0	0	0	0	// Lollipop Mama (Evolved)
40	381	381	1	508	1000	0	0	3810	0	0	0	0	0	0	0	0	0	3810	0	0	0	0	0	0	0	0	0	// Sweet Muscle Man (Evolved)
41	226	226	1	0	500000	0	0	2260	0	0	0	0	0	0	0	0	0	2260	0	0	0	0	0	0	0	0	0	// Bloodangel Sword
41	227	227	1	0	500000	0	0	2270	0	0	0	0	0	0	0	0	0	2270	0	0	0	0	0	0	0	0	0	// Bloodangel Magic Sword
41	228	228	1	0	500000	0	0	2280	0	0	0	0	0	0	0	0	0	2280	0	0	0	0	0	0	0	0	0	// Bloodangel Claws
41	229	229	1	0	500000	0	0	2290	0	0	0	0	0	0	0	0	0	2290	0	0	0	0	0	0	0	0	0	// Bloodangel Short Sword
41	230	230	1	0	500000	0	0	2300	0	0	0	0	0	0	0	0	0	2300	0	0	0	0	0	0	0	0	0	// Bloodangel Magic Sword
41	231	231	1	0	500000	0	0	2310	0	0	0	0	0	0	0	0	0	2310	0	0	0	0	0	0	0	0	0	// Bloodangel Blade
41	397	397	1	0	500000	0	0	3970	0	0	0	0	0	0	0	0	0	3970	0	0	0	0	0	0	0	0	0	// Bloodangel Scepter
41	443	443	1	0	500000	0	0	4430	0	0	0	0	0	0	0	0	0	4430	0	0	0	0	0	0	0	0	0	// Bloodangel Rune Mace
41	481	481	1	0	500000	0	0	4810	0	0	0	0	0	0	0	0	0	4810	0	0	0	0	0	0	0	0	0	// Bloodangel Lance
41	482	482	1	0	500000	0	0	4820	0	0	0	0	0	0	0	0	0	4820	0	0	0	0	0	0	0	0	0	// Bloodangel Bow
41	483	483	1	0	500000	0	0	4830	0	0	0	0	0	0	0	0	0	4830	0	0	0	0	0	0	0	0	0	// Bloodangel Quiver
41	484	484	1	0	500000	0	0	4840	0	0	0	0	0	0	0	0	0	4840	0	0	0	0	0	0	0	0	0	// Blood Angel Magic Gun
41	485	485	1	0	500000	0	0	4850	0	0	0	0	0	0	0	0	0	4850	0	0	0	0	0	0	0	0	0	// Bloodangel Staff
41	486	486	1	0	500000	0	0	4860	0	0	0	0	0	0	0	0	0	4860	0	0	0	0	0	0	0	0	0	// Bloodangel Stick
41	487	487	1	0	500000	0	0	4870	0	0	0	0	0	0	0	0	0	4870	0	0	0	0	0	0	0	0	0	// Book of Bloodangel
41	488	488	1	0	500000	0	0	4880	0	0	0	0	0	0	0	0	0	4880	0	0	0	0	0	0	0	0	0	// Blood Angel Magic Book
41	489	489	1	0	500000	0	0	4890	0	0	0	0	0	0	0	0	0	4890	0	0	0	0	0	0	0	0	0	// Blood Angel Orb
41	490	490	1	0	500000	0	0	4900	0	0	0	0	0	0	0	0	0	4900	0	0	0	0	0	0	0	0	0	// Blood Angel Shield
42	491	491	1	0	500000	0	0	4910	0	0	0	0	0	0	0	0	0	4910	0	0	0	0	0	0	0	0	0	// Bloodangel Knight Helm
42	492	492	1	0	500000	0	0	4920	0	0	0	0	0	0	0	0	0	4920	0	0	0	0	0	0	0	0	0	// Bloodangel Wizard Helm
42	493	493	1	0	500000	0	0	4930	0	0	0	0	0	0	0	0	0	4930	0	0	0	0	0	0	0	0	0	// Bloodangel Elf Helm
42	494	494	1	0	500000	0	0	4940	0	0	0	0	0	0	0	0	0	4940	0	0	0	0	0	0	0	0	0	// Bloodangel Summoner Helm
42	495	495	1	0	500000	0	0	4950	0	0	0	0	0	0	0	0	0	4950	0	0	0	0	0	0	0	0	0	// Bloodangel Lord Helm
42	496	496	1	0	500000	0	0	4960	0	0	0	0	0	0	0	0	0	4960	0	0	0	0	0	0	0	0	0	// Bloodangel Fighter Helm
42	497	497	1	0	500000	0	0	4970	0	0	0	0	0	0	0	0	0	4970	0	0	0	0	0	0	0	0	0	// Bloodangel Lancer Helm
42	498	498	1	0	500000	0	0	4980	0	0	0	0	0	0	0	0	0	4980	0	0	0	0	0	0	0	0	0	// Bloodangel Rune Mage Helm
42	499	499	1	0	500000	0	0	4990	0	0	0	0	0	0	0	0	0	4990	0	0	0	0	0	0	0	0	0	// Bloodangel Elf Helm
42	500	500	1	0	500000	0	0	5000	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	// Bloodangel Slayer Helm
42	501	501	1	0	500000	0	0	5010	0	0	0	0	0	0	0	0	0	5010	0	0	0	0	0	0	0	0	0	// Blood Angel Knight Helm (Conviction)
42	502	502	1	0	500000	0	0	5020	0	0	0	0	0	0	0	0	0	5020	0	0	0	0	0	0	0	0	0	// Blood Angel Gun Crusher Helmet
42	503	503	1	0	500000	0	0	5030	0	0	0	0	0	0	0	0	0	5030	0	0	0	0	0	0	0	0	0	// Blood Angel White Wizard Helmet
42	504	504	1	0	500000	0	0	5040	0	0	0	0	0	0	0	0	0	5040	0	0	0	0	0	0	0	0	0	// Blood Angel Mage Helmet
42	505	505	1	0	500000	0	0	5050	0	0	0	0	0	0	0	0	0	5050	0	0	0	0	0	0	0	0	0	// Bloodangel Illusion Knight Helm
43	506	506	1	0	500000	0	0	5060	0	0	0	0	0	0	0	0	0	5060	0	0	0	0	0	0	0	0	0	// Bloodangel Knight Armor
43	507	507	1	0	500000	0	0	5070	0	0	0	0	0	0	0	0	0	5070	0	0	0	0	0	0	0	0	0	// Bloodangel Wizard Armor
43	508	508	1	0	500000	0	0	5080	0	0	0	0	0	0	0	0	0	5080	0	0	0	0	0	0	0	0	0	// Bloodangel Elf Armor
43	509	509	1	0	500000	0	0	5090	0	0	0	0	0	0	0	0	0	5090	0	0	0	0	0	0	0	0	0	// Bloodangel Summoner Armor
43	510	510	1	0	500000	0	0	5100	0	0	0	0	0	0	0	0	0	5100	0	0	0	0	0	0	0	0	0	// Bloodangel Magic Armor
43	511	511	1	0	500000	0	0	5110	0	0	0	0	0	0	0	0	0	5110	0	0	0	0	0	0	0	0	0	// Bloodangel Lord Armor
43	512	512	1	0	500000	0	0	5120	0	0	0	0	0	0	0	0	0	5120	0	0	0	0	0	0	0	0	0	// Bloodangel Fighter Armor
43	513	513	1	0	500000	0	0	5130	0	0	0	0	0	0	0	0	0	5130	0	0	0	0	0	0	0	0	0	// Bloodangel Lancer Armor
43	514	514	1	0	500000	0	0	5140	0	0	0	0	0	0	0	0	0	5140	0	0	0	0	0	0	0	0	0	// Bloodangel Rune Mage Armor
43	515	515	1	0	500000	0	0	5150	0	0	0	0	0	0	0	0	0	5150	0	0	0	0	0	0	0	0	0	// Bloodangel Elf Armor
43	516	516	1	0	500000	0	0	5160	0	0	0	0	0	0	0	0	0	5160	0	0	0	0	0	0	0	0	0	// Bloodangel Magic Armor
43	517	517	1	0	500000	0	0	5170	0	0	0	0	0	0	0	0	0	5170	0	0	0	0	0	0	0	0	0	// Bloodangel Slayer Armor
43	518	518	1	0	500000	0	0	5180	0	0	0	0	0	0	0	0	0	5180	0	0	0	0	0	0	0	0	0	// Blood Angel Knight Armor (Conviction)
43	519	519	1	0	500000	0	0	5190	0	0	0	0	0	0	0	0	0	5190	0	0	0	0	0	0	0	0	0	// Blood Angel Gun Crusher Armor
43	520	520	1	0	500000	0	0	5200	0	0	0	0	0	0	0	0	0	5200	0	0	0	0	0	0	0	0	0	// Blood Angel White Wizard Armor
43	521	521	1	0	500000	0	0	5210	0	0	0	0	0	0	0	0	0	5210	0	0	0	0	0	0	0	0	0	// Blood Angel Mage Armor
43	522	522	1	0	500000	0	0	5220	0	0	0	0	0	0	0	0	0	5220	0	0	0	0	0	0	0	0	0	// Bloodangel Illusion Knight Armor
44	523	523	1	0	500000	0	0	5230	0	0	0	0	0	0	0	0	0	5230	0	0	0	0	0	0	0	0	0	// Bloodangel Knight Pants
44	524	524	1	0	500000	0	0	5240	0	0	0	0	0	0	0	0	0	5240	0	0	0	0	0	0	0	0	0	// Bloodangel Wizard Pants
44	525	525	1	0	500000	0	0	5250	0	0	0	0	0	0	0	0	0	5250	0	0	0	0	0	0	0	0	0	// Bloodangel Elf Pants
44	526	526	1	0	500000	0	0	5260	0	0	0	0	0	0	0	0	0	5260	0	0	0	0	0	0	0	0	0	// Bloodangel Summoner Pants
44	527	527	1	0	500000	0	0	5270	0	0	0	0	0	0	0	0	0	5270	0	0	0	0	0	0	0	0	0	// Bloodangel Magic Pants
44	528	528	1	0	500000	0	0	5280	0	0	0	0	0	0	0	0	0	5280	0	0	0	0	0	0	0	0	0	// Bloodangel Lord Pants
44	529	529	1	0	500000	0	0	5290	0	0	0	0	0	0	0	0	0	5290	0	0	0	0	0	0	0	0	0	// Bloodangel Fighter Pants
44	530	530	1	0	500000	0	0	5300	0	0	0	0	0	0	0	0	0	5300	0	0	0	0	0	0	0	0	0	// Bloodangel Lancer Pants
44	531	531	1	0	500000	0	0	5310	0	0	0	0	0	0	0	0	0	5310	0	0	0	0	0	0	0	0	0	// Bloodangel Rune Mage Pants
44	532	532	1	0	500000	0	0	5320	0	0	0	0	0	0	0	0	0	5320	0	0	0	0	0	0	0	0	0	// Bloodangel Elf Pants
44	533	533	1	0	500000	0	0	5330	0	0	0	0	0	0	0	0	0	5330	0	0	0	0	0	0	0	0	0	// Bloodangel Magic Pants
44	534	534	1	0	500000	0	0	5340	0	0	0	0	0	0	0	0	0	5340	0	0	0	0	0	0	0	0	0	// Bloodangel Slayer Pants
44	535	535	1	0	500000	0	0	5350	0	0	0	0	0	0	0	0	0	5350	0	0	0	0	0	0	0	0	0	// Blood Angel Knight Pants (Conviction)
44	536	536	1	0	500000	0	0	5360	0	0	0	0	0	0	0	0	0	5360	0	0	0	0	0	0	0	0	0	// Blood Angel Gun Crusher Pants
44	537	537	1	0	500000	0	0	5370	0	0	0	0	0	0	0	0	0	5370	0	0	0	0	0	0	0	0	0	// Blood Angel White Wizard Pants
44	538	538	1	0	500000	0	0	5380	0	0	0	0	0	0	0	0	0	5380	0	0	0	0	0	0	0	0	0	// Blood Angel Mage Pants
44	539	539	1	0	500000	0	0	5390	0	0	0	0	0	0	0	0	0	5390	0	0	0	0	0	0	0	0	0	// Bloodangel Illusion Knight Pants
45	540	540	1	0	500000	0	0	5400	0	0	0	0	0	0	0	0	0	5400	0	0	0	0	0	0	0	0	0	// Bloodangel Knight Gloves
45	541	541	1	0	500000	0	0	5410	0	0	0	0	0	0	0	0	0	5410	0	0	0	0	0	0	0	0	0	// Bloodangel Wizard Gloves
45	542	542	1	0	500000	0	0	5420	0	0	0	0	0	0	0	0	0	5420	0	0	0	0	0	0	0	0	0	// Bloodangel Elf Gloves
45	543	543	1	0	500000	0	0	5430	0	0	0	0	0	0	0	0	0	5430	0	0	0	0	0	0	0	0	0	// Bloodangel Summoner Gloves
45	544	544	1	0	500000	0	0	5440	0	0	0	0	0	0	0	0	0	5440	0	0	0	0	0	0	0	0	0	// Bloodangel Magic Gloves
45	545	545	1	0	500000	0	0	5450	0	0	0	0	0	0	0	0	0	5450	0	0	0	0	0	0	0	0	0	// Bloodangel Lord Gloves
45	546	546	1	0	500000	0	0	5460	0	0	0	0	0	0	0	0	0	5460	0	0	0	0	0	0	0	0	0	// Bloodangel Lancer Gloves
45	547	547	1	0	500000	0	0	5470	0	0	0	0	0	0	0	0	0	5470	0	0	0	0	0	0	0	0	0	// Bloodangel Rune Mage Gloves
45	548	548	1	0	500000	0	0	5480	0	0	0	0	0	0	0	0	0	5480	0	0	0	0	0	0	0	0	0	// Bloodangel Elf Gloves
45	549	549	1	0	500000	0	0	5490	0	0	0	0	0	0	0	0	0	5490	0	0	0	0	0	0	0	0	0	// Bloodangel Magic Gloves
45	550	550	1	0	500000	0	0	5500	0	0	0	0	0	0	0	0	0	5500	0	0	0	0	0	0	0	0	0	// Bloodangel Slayer Gloves
45	551	551	1	0	500000	0	0	5510	0	0	0	0	0	0	0	0	0	5510	0	0	0	0	0	0	0	0	0	// Blood Angel Knight Gloves (Conviction)
45	552	552	1	0	500000	0	0	5520	0	0	0	0	0	0	0	0	0	5520	0	0	0	0	0	0	0	0	0	// Blood Angel Gun Crusher Gloves
45	553	553	1	0	500000	0	0	5530	0	0	0	0	0	0	0	0	0	5530	0	0	0	0	0	0	0	0	0	// Blood Angel White Wizard Gloves
45	554	554	1	0	500000	0	0	5540	0	0	0	0	0	0	0	0	0	5540	0	0	0	0	0	0	0	0	0	// Blood Angel Mage Gloves
45	555	555	1	0	500000	0	0	5550	0	0	0	0	0	0	0	0	0	5550	0	0	0	0	0	0	0	0	0	// Bloodangel Illusion Knight Gloves
46	556	556	1	0	500000	0	0	5560	0	0	0	0	0	0	0	0	0	5560	0	0	0	0	0	0	0	0	0	// Bloodangel Knight Boots
46	557	557	1	0	500000	0	0	5570	0	0	0	0	0	0	0	0	0	5570	0	0	0	0	0	0	0	0	0	// Bloodangel Wizard Boots
46	558	558	1	0	500000	0	0	5580	0	0	0	0	0	0	0	0	0	5580	0	0	0	0	0	0	0	0	0	// Bloodangel Elf Boots
46	559	559	1	0	500000	0	0	5590	0	0	0	0	0	0	0	0	0	5590	0	0	0	0	0	0	0	0	0	// Bloodangel Summoner Boots
46	560	560	1	0	500000	0	0	5600	0	0	0	0	0	0	0	0	0	5600	0	0	0	0	0	0	0	0	0	// Bloodangel Magic Boots
46	561	561	1	0	500000	0	0	5610	0	0	0	0	0	0	0	0	0	5610	0	0	0	0	0	0	0	0	0	// Bloodangel Lord Boots
46	562	562	1	0	500000	0	0	5620	0	0	0	0	0	0	0	0	0	5620	0	0	0	0	0	0	0	0	0	// Bloodangel Fighter Boots
46	563	563	1	0	500000	0	0	5630	0	0	0	0	0	0	0	0	0	5630	0	0	0	0	0	0	0	0	0	// Bloodangel Lancer Boots
46	564	564	1	0	500000	0	0	5640	0	0	0	0	0	0	0	0	0	5640	0	0	0	0	0	0	0	0	0	// Bloodangel Rune Mage Boots
46	565	565	1	0	500000	0	0	5650	0	0	0	0	0	0	0	0	0	5650	0	0	0	0	0	0	0	0	0	// Bloodangel Elf Boots
46	566	566	1	0	500000	0	0	5660	0	0	0	0	0	0	0	0	0	5660	0	0	0	0	0	0	0	0	0	// Bloodangel Magic Boots
46	567	567	1	0	500000	0	0	5670	0	0	0	0	0	0	0	0	0	5670	0	0	0	0	0	0	0	0	0	// Bloodangel Slayer Boots
46	568	568	1	0	500000	0	0	5680	0	0	0	0	0	0	0	0	0	5680	0	0	0	0	0	0	0	0	0	// Blood Angel Knight Boots (Conviction)
46	569	569	1	0	500000	0	0	5690	0	0	0	0	0	0	0	0	0	5690	0	0	0	0	0	0	0	0	0	// Blood Angel Gun Crasher Boots
46	570	570	1	0	500000	0	0	5700	0	0	0	0	0	0	0	0	0	5700	0	0	0	0	0	0	0	0	0	// Blood Angel White Wizard Boots
